review,customer_ID,Date,taste,taste_score,amount,amount_score,delivery,delivery_score,menu,Selected_Menu
양이 많고 맛있어요,ha**님,2023년 7월 6일,맛,5,양,5,배달,5,"나혼자 실속 세트（메뉴1＋사이드1＋콜라or스프라이트）/1(메뉴 선택(＋치즈볼 로제파스타),맵기조절 선택（2）(＋1단계] 신라면 맵기),（세트）사이드메뉴 선택1(＋버팔로윙2개＋치킨가라아게2개),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),음료 선택(펩시 제로 355mL))","버팔로윙, 가라아게, 치즈볼"
양이 일단 푸짐하다 생각했고 맛도 좋았습니다!,bb**님,2023년 7월 5일,맛,4,양,5,배달,5,"[ 강력추천 ] 투움바 파스타/1(면 종류 선택(＋페투치네면（투움바주문시에만 선택가능）),맵기조절 선택（2）(＋1단계] 신라면 맵기),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈))",투움바 파스타
잘 먹었어요~~~~,vv**님,2023년 7월 4일,맛,4,양,4,배달,4,"베이컨 토마토파스타/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),서비스 메뉴 추가선택(＋（제공）한입 단호박 샐러드))","베이컨 토마토파스타, 단호박 샐러드"
항상 맛나게 먹고있어요ㅎ,tj**님,2023년 7월 4일,맛,5,양,5,배달,5,"속풀이얼큰 파스타 （기본매콤）/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈))",속풀이얼큰 파스타
너무 맛있어서 정신없이 다 먹어버렸네요. 강추입니다,sp**님,2023년 7월 3일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),둘이서 콤보 메뉴 선택1(＋김치 베이컨 필라프),메뉴1） 맵기 선택(＋기본]),메뉴1） 추가선택(＋메뉴1）[[인기]]Grilled스테이크90g（토핑）),둘이서 콤보 메뉴 선택2(새우 비스크소스 필라프),메뉴2） 맵기 선택(＋기본]),메뉴2） 추가선택(＋메뉴1）[[인기]]Grilled스테이크90g（토핑）),（세트）사이드메뉴 선택1(＋새우튀김4개（＋스윗칠리）))","새우 비스크소스 필라프, 새우튀김"
맨날 시켜머거요 너무마시썽,pn**님,2023년 7월 3일,맛,5,양,5,배달,5,"[ 강력추천 ]매콤 도로시 크림파스타/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),서비스 메뉴 추가선택(＋（제공）한입 단호박 샐러드))",단호박 샐러드
파스타랑 생맥 맛있음ㅋㅋㅋㅋㅋㅋ,sw**님,2023년 7월 3일,맛,5,양,5,배달,5,"속풀이얼큰 파스타 （기본매콤）/1(맵기조절 선택（2）(＋2단계] 불닭볶음면 맵기),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈)),시원~한 생맥주 4캔 /1",속풀이얼큰 파스타
맛있게 잘 먹었습니다,fu**님,2023년 7월 2일,맛,5,양,5,배달,5,"속풀이얼큰 파스타 （기본매콤）/1(맵기조절 선택（2）(＋2단계] 불닭볶음면 맵기),토핑 옵션 추가선택(＋[[인기]]Grilled왕새우4개（토핑）),토핑 옵션 추가선택(＋피클 추가),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드))","속풀이얼큰 파스타, 포테이토 샐러드"
처음시켰는데 맛있게 잘먹었습니다~☆,yu**님,2023년 7월 1일,맛,5,양,5,배달,5,"나혼자 실속 세트（메뉴1＋사이드1＋콜라or스프라이트）/1(메뉴 선택(＋베이컨 토마토 파스타),맵기조절 선택（2）(＋3단계] 너~무매워),토핑 옵션 추가선택(＋[[인기]]Grilled 스테이크90g 추가),（세트）사이드메뉴 선택1(＋버팔로윙2개＋치킨가라아게2개),음료 선택(＋스프라이트355mL))","버팔로윙, 가라아게"
배달 빠르고 너무 맛있었어요!  새우 추가한건데 그냥 기본으로 들어있는 것도 많고 탱글탱글 존맛입니다ㅠㅠ♡♡ 무엇보다 이른 시간배달되는 거 정말 최고..bb,sr**님,2023년 6월 30일,맛,5,양,5,배달,5,"나혼자 실속 세트（메뉴1＋사이드1＋콜라or스프라이트）/1(메뉴 선택(새우 비스크소스 파스타),맵기조절 선택（2）(＋2단계] 불닭볶음면 맵기),토핑 옵션 추가선택(＋[[인기]]Grilled왕새우4개（토핑）),（세트）사이드메뉴 선택1(＋[NEW]치킨텐더 5개),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),음료 선택(펩시 제로 355mL)),＋육즙가득 통소세지（＋케찹）/1,＋버팔로윙 4개/1","새우 비스크소스 파스타, 육즙가득 통소세지, 치킨텐더, 버팔로윙"
항상 맛있는 집입니다.,pn**님,2023년 6월 30일,맛,5,양,5,배달,5,"[ 강력추천 ]매콤 도로시 크림파스타/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),서비스 메뉴 추가선택(＋（제공）한입 단호박 샐러드))",단호박 샐러드
배달도 빠르고 맛있었음,dl**님,2023년 6월 28일,맛,5,양,5,배달,5,"[ 강력추천 ]미트소스 파스타/1(맵기조절 선택（2）(＋기본),토핑 옵션 추가선택(＋[[인기]]Grilled 스테이크90g 추가),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈))",미트소스 파스타
우삼겹필라프 대박입니다.진짜,dd**님,2023년 6월 27일,맛,5,양,5,배달,5,"[ 강력추천 ]매콤 도로시 크림파스타/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드)),[ 강력추천 ] 우삼겹 （ 필라프 ）/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),음료수 추가선택(스프라이트 355mL 추가)),폭립 ＋ 감자튀김/1","포테이토 샐러드, 감자튀김"
맛있어요 양도 적당함,mi**님,2023년 6월 27일,맛,5,양,5,배달,5,"나혼자 실속 세트（메뉴1＋사이드1＋콜라or스프라이트）/1(메뉴 선택(＋치즈볼 로제파스타),맵기조절 선택（2）(＋1단계] 신라면 맵기),（세트）사이드메뉴 선택1(＋[[인기]]감자튀김（＋케찹）),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드),음료 선택(티즐 （복숭아） 500mL))","포테이토 샐러드, 감자튀김, 치즈볼"
"잘먹었습니다 ^^
배달 빨라요",he**님,2023년 6월 27일,맛,5,양,5,배달,5,"[ 강력추천 ] 투움바 파스타/1(면 종류 선택(＋페투치네면（투움바주문시에만 선택가능）),맵기조절 선택（2）(＋1단계] 신라면 맵기),토핑 옵션 추가선택(＋[[인기]]Grilled 스테이크90g 추가),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈)),＋새우튀김 4개（＋스윗칠리 소스）/1,＋피클 추가/1","투움바 파스타, 새우튀김"
맛있는데  일회용품좀..  리뷰이벤트도 2번씩이나안주시고..,fl**님,2023년 6월 27일,맛,5,양,5,배달,5,"스테이크와 폭립의 행복세트 /1(행복세트／／스테이선택(챱스테이크＋계란후라이),행복세트／／폭립선택(폭립half ＋ 감자튀김 ＋ 통소세지),행복세트／／음료선택(코카콜라 355ml))","스테이크와 폭립의 행복세트, 감자튀김"
맛있게 잘 먹었습니다 추천합니다,qn**님,2023년 6월 26일,맛,5,양,5,배달,5,"[ 강력추천 ] 투움바 파스타/1(면 종류 선택(＋페투치네면（투움바주문시에만 선택가능）),맵기조절 선택（2）(＋1단계] 신라면 맵기),토핑 옵션 추가선택(＋[[인기]]Grilled 스테이크90g 추가),토핑 옵션 추가선택(＋（일반）왕새우 2개 추가),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈))",투움바 파스타
양도많고 맛있네요~ 아이가 너무좋아하네요 맛있다고~,ad**님,2023년 6월 26일,맛,5,양,5,배달,5,"[ 강력추천 ]미트소스 파스타/1(맵기조절 선택（2）(＋기본),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드)),베이컨 토마토파스타/2(맵기조절 선택（2）(＋기본),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈))","베이컨 토마토파스타, 미트소스 파스타, 포테이토 샐러드"
맛있어요오오오오 :),da**님,2023년 6월 25일,맛,5,양,5,배달,5,"더블up치즈 뇨끼파스타/1(맵기조절 선택（2）(＋2단계] 불닭볶음면 맵기),토핑 옵션 추가선택(＋[[인기]]Grilled 스테이크90g 추가),토핑 옵션 추가선택(＋눈꽃치즈 듬뿍),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈)),＋새우튀김 4개（＋스윗칠리 소스）/1,＋치즈볼 4알/1","더블up치즈 뇨끼파스타, 새우튀김, 치즈볼"
"새우도 들어있고 따뜻하고
양이 진짜 많네요
맛있어요^^",su**님,2023년 6월 25일,맛,5,양,5,배달,5,[담백]도로시 크림 파스타/1,도로시 크림 파스타
맛있게 잘 먹었습니다.,la**님,2023년 6월 25일,맛,5,양,5,배달,5,"[ 강력추천 ]미트소스 파스타/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),토핑 옵션 추가선택(＋（일반）왕새우 2개 추가),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈))",미트소스 파스타
맛있게 잘 먹었습니다,sm**님,2023년 6월 25일,맛,5,양,5,배달,0,"김치&베이컨 필라프/1(맵기조절 선택（2）(＋기본),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈))",김치&베이컨 필라프
맛과 양~!!아이들 입맛에도 좋네요~^^,se**님,2023년 6월 24일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),서비스 메뉴 추가선택(＋（제공） 모닝빵＋딸기잼),둘이서 콤보 메뉴 선택1(＋우삼겹 알리오올리오),메뉴1） 맵기 선택(＋기본]),둘이서 콤보 메뉴 선택2(＋베이컨 토마토 파스타),메뉴2） 맵기 선택(＋기본]),（세트）사이드메뉴 선택1(＋[[인기]]감자튀김（＋케찹）)),＋육즙가득 통소세지（＋케찹）/1","우삼겹 알리오올리오, 육즙가득 통소세지, 감자튀김"
"진짜 너무 맛있게 먹었습니다!! 일반 치킨마요랑 다르게 밥도 볶음밥이라 넘 좋아요 ㅠ 필라프의 매력! 
감사합니당",rn**님,2023년 6월 24일,맛,5,양,5,배달,5,"치킨마요 필라프/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),토핑 옵션 추가선택(＋계란후라이 추가))",치킨마요 필라프
새벽에도 영업해서ㅜ넘 조아요!!!,ki**님,2023년 6월 24일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),서비스 메뉴 추가선택(＋（제공） 모닝빵＋딸기잼),둘이서 콤보 메뉴 선택1(＋베이컨 토마토 파스타),메뉴1） 맵기 선택(＋1단계] 신라면 맵기),둘이서 콤보 메뉴 선택2(＋베이컨 토마토 파스타),메뉴2） 맵기 선택(＋기본]),（세트）사이드메뉴 선택1(＋육즙가득 통소세지（＋케찹）)),밀키스 355mL/1",육즙가득 통소세지
평소에 로제를 좋아해서 파스타도 많이 먹고 다니는데 이번엔 먹고 솔직히 뭐지 싶었습니다ㅜㅜ 로제 맛이 아예 안나고 무슨 맛인지 파악이 안되었네요… 다른 파스타는 모르겠지만 로제는 좀 아닌것 같다는 생각이 들었습니다… 리뉴얼이 필요해보입니다. 개선되면 다시 주문해보겠습니다.,zc**님,2023년 6월 22일,맛,2,양,5,배달,5,"[신메뉴]아란치니 로제 파스타/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드))","아란치니 로제 파스타, 포테이토 샐러드"
투움바 정말 맛있어요,9s**님,2023년 6월 22일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),서비스 메뉴 추가선택(＋（제공） 한입 단호박 샐러드),둘이서 콤보 메뉴 선택1(＋（감동）투움바 파스타),메뉴1） 맵기 선택(＋1단계] 신라면 맵기),둘이서 콤보 메뉴 선택2(＋쉬림프 알리오올리오),메뉴2） 맵기 선택(＋기본]),（세트）사이드메뉴 선택1(＋[인기]매쉬포테이토와 Grilled스테이크（90g）))","쉬림프 알리오올리오, 투움바 파스타, 단호박 샐러드"
배달도 빠르고 아주 맛있습니다 ㅎㅎ,ga**님,2023년 6월 21일,맛,5,양,5,배달,5,"[ 강력추천 ] 투움바 파스타/1(면 종류 선택(＋페투치네면（투움바주문시에만 선택가능）),맵기조절 선택（2）(＋기본))",투움바 파스타
김치볶음밥이 싱거웠어요.ㅜㅜ 잘 먹었습니다,np**님,2023년 6월 20일,맛,5,양,5,배달,5,"베이컨 토마토파스타/1(맵기조절 선택（2）(＋기본),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈)),김치&베이컨 필라프/1(맵기조절 선택（2）(＋기본),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈))","베이컨 토마토파스타, 김치&베이컨 필라프"
공릉 1짱 파스타. 제일 맛있어요,rj**님,2023년 6월 20일,맛,5,양,5,배달,5,"[ 강력추천 ] 투움바 파스타/1(면 종류 선택(＋페투치네면（투움바주문시에만 선택가능）),맵기조절 선택（2）(＋기본),토핑 옵션 추가선택(＋[[인기]]Grilled 스테이크90g 추가),토핑 옵션 추가선택(＋[[인기]]Grilled왕새우4개（토핑）),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드))","포테이토 샐러드, 투움바 파스타"
잘먹었습니다 감사합니다,dj**님,2023년 6월 20일,맛,5,양,5,배달,5,"[ 강력추천 ] 투움바 파스타/1(면 종류 선택(＋페투치네면（투움바주문시에만 선택가능）),맵기조절 선택（2）(＋1단계] 신라면 맵기))",투움바 파스타
맛있게 잘먹었습니다,ma**님,2023년 6월 19일,맛,5,양,5,배달,5,"김치&베이컨 필라프/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),토핑 옵션 추가선택(＋[[인기]]Grilled 스테이크90g 추가))",김치&베이컨 필라프
맛있게 잘 먹었습니다,kj**님,2023년 6월 19일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(서비스 메뉴 추가선택(＋（제공） 한입 포테이토 샐러드),서비스 메뉴 추가선택(＋（제공） 한입 단호박 샐러드),둘이서 콤보 메뉴 선택1(＋쉬림프 알리오올리오),메뉴1） 맵기 선택(＋기본]),둘이서 콤보 메뉴 선택2(＋쉬림프&베이컨 로제 리조또),메뉴2） 맵기 선택(＋기본]),（세트）사이드메뉴 선택1(＋[[인기]]감자튀김（＋케찹）)),[인기]매쉬포테이토와 Grilled 스테이크（90g）/1(＋[인기]Grilled 스테이크（90g） 추가선택(＋[[인기]]Grilled스테이크（90g） 추가)),도로시 찹스테이크/1(서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈))","매쉬포테이토와 Grilled 스테이크, 쉬림프 알리오올리오, 도로시 찹스테이크, 포테이토 샐러드, 단호박 샐러드, 감자튀김"
따듯하게 잘 먹었습니당,so**님,2023년 6월 18일,맛,5,양,5,배달,5,"[ 강력추천 ] 투움바 파스타/1(면 종류 선택(＋스파게티면（기본）),맵기조절 선택（2）(＋기본),토핑 옵션 추가선택(＋육즙가득 통 소세지（토핑）),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈))",투움바 파스타
배달 진짜 꽉꽉 채워서 왔어요 알고 보니 옆에 아파트 가셨다고 하시더라구요 ㅜㅜ 넘 배고팠는데 그래도 맛있게 생맥이랑 먹고 있어요 생맥주 넘 맛있어요!!!! 맛있게 잘 먹을게요!!!,sw**님,2023년 6월 17일,맛,5,양,5,배달,5,"둘이서 만찬 세트（스테이크1＋메뉴1＋음료1）/1(메뉴 선택(＋속풀이해장 얼큰파스타（기본매콤）),맵기조절 선택（2）(＋3단계] 너~무매워),서비스 메뉴 추가선택(＋（제공） 모닝빵＋딸기잼),서비스 메뉴 추가선택(＋（제공） 한입 포테이토 샐러드),토핑 옵션 추가선택(＋[[인기]]Grilled왕새우4개（토핑）),스테이크 선택(＋[[인기]]큐브스테이크 & Grilled 왕새우（4개）),음료 선택(＋트레비탄산수（자몽）300mL)),＋새우튀김 4개（＋스윗칠리 소스）/1,＋버팔로윙2개＋가라아게2개/1,시원~한 생맥주 4캔 /2","포테이토 샐러드, 새우튀김, 버팔로윙, 가라아게"
항상ㅊ잘먹고 있어요 ㅎ,ak**님,2023년 6월 15일,맛,5,양,5,배달,5,"우삼겹  알리오올리오/1(맵기조절 선택（2）(＋1단계] 신라면 맵기)),＋버팔로윙 4개/1",버팔로윙
"먹느라 정신이 없어서 사진도 못찍었네요!!
너무 맛있어요??",ss**님,2023년 6월 14일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),둘이서 콤보 메뉴 선택1(＋（중독）매콤 도로시 크림파스타),메뉴1） 맵기 선택(＋기본]),둘이서 콤보 메뉴 선택2(＋쉬림프&베이컨 로제 리조또),메뉴2） 맵기 선택(＋기본]),（세트）사이드메뉴 선택1(＋육즙가득 통소세지（＋케찹）))",육즙가득 통소세지
